Id,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Grade,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,Zipcode,Lat,Long,Sqft_living15,Sqft_lot15,House_age,Has_Basement,YearsSinceRenovation,Has_Renovation,Price_persqft,Relative_size,Relativesizecategory,Bathroom_Group,Bedroom_Group
255450020,9/18/2014,367899,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200,12,0,12,0,152.0243802,1.021097046,Average,2-3,2-4
7230200585,2/4/2015,657044,3,3.5,3420,23786,1.5,0,0,3,9,3420,0,2014,0,98059,47.4739,-122.11,1590,23774,12,0,12,0,192.1181287,2.150943396,Large,3+,2-4
9828702771,11/13/2014,359950,2,1.5,893,965,2,0,0,3,8,893,0,2007,0,98122,47.6187,-122.301,1340,1436,19,0,19,0,403.0795073,0.66641791,Small,1-2,0-2
9492500170,7/23/2014,879950,4,2.75,3020,7203,2,0,0,3,9,3020,0,2014,0,98033,47.6948,-122.178,3010,7215,12,0,12,0,291.3741722,1.003322259,Average,2-3,2-4
9265880170,8/26/2014,550000,4,2.5,2470,5954,2,0,0,3,8,2470,0,2013,0,98028,47.7685,-122.236,2470,4800,13,0,13,0,222.6720648,1,Average,2-3,2-4
7299600920,12/9/2014,279000,4,2.5,2009,4800,2,0,0,3,8,2009,0,2012,0,98092,47.2586,-122.2,1798,4800,14,0,14,0,138.8750622,1.117352614,Average,2-3,2-4
8690600050,7/18/2014,255000,3,2.5,1530,1116,2.5,0,0,3,7,1530,0,2005,0,98028,47.7385,-122.25,1530,7780,21,0,21,0,166.6666667,1,Average,2-3,2-4
1176001119,2/24/2015,609500,3,1.75,1590,1113,3,0,0,3,8,1590,0,2014,0,98107,47.6691,-122.402,1520,1357,12,0,12,0,383.3333333,1.046052632,Average,1-2,2-4
3449850050,6/20/2014,420000,5,3,2630,3149,2,0,0,3,8,1670,960,2013,0,98056,47.5065,-122.171,2240,4825,13,1,13,0,159.6958175,1.174107143,Average,2-3,4-6
9211000170,10/8/2014,570000,4,2.5,3230,7187,2,0,0,3,9,3230,0,2008,0,98059,47.4995,-122.15,2950,6537,18,0,18,0,176.4705882,1.094915254,Average,2-3,2-4
6056111350,5/12/2015,439000,3,2.25,1430,2343,2,0,0,3,8,1430,0,2012,0,98108,47.5648,-122.294,1270,1916,14,0,14,0,306.993007,1.125984252,Average,2-3,2-4
7299601630,11/8/2014,310000,3,2.5,2242,5744,2,0,0,3,8,2242,0,2012,0,98092,47.2597,-122.199,2009,5712,14,0,14,0,138.2694023,1.115978099,Average,2-3,2-4
7133300380,2/9/2015,635000,4,2.5,2500,4000,2,0,0,3,8,2500,0,2014,0,98144,47.5902,-122.311,1480,4300,12,0,12,0,254,1.689189189,Large,2-3,2-4
2770601775,11/28/2014,399950,3,2.5,1230,922,2,0,0,3,8,1080,150,2009,0,98199,47.6518,-122.384,1230,1237,17,1,17,0,325.1626016,1,Average,2-3,2-4
3630200630,8/5/2014,805000,4,2.5,3020,3600,2.5,0,0,3,9,3020,0,2009,0,98029,47.5407,-121.993,2570,3600,17,0,17,0,266.5562914,1.175097276,Average,2-3,2-4
4385700250,4/7/2015,1800000,4,3.5,3480,4000,2,0,0,3,9,2460,1020,2015,0,98112,47.6356,-122.281,2620,4000,11,1,11,0,517.2413793,1.328244275,Average,3+,2-4
6430500182,4/3/2015,1210000,4,3,3330,7650,1,0,0,3,9,1830,1500,2008,0,98103,47.6889,-122.352,1200,3876,18,1,18,0,363.3633634,2.775,Large,2-3,2-4
8029770190,10/15/2014,745000,4,2.5,3400,4840,2,0,0,3,10,3190,210,2006,0,98059,47.5066,-122.146,3400,5710,20,1,20,0,219.1176471,1,Average,2-3,2-4
5393600507,6/24/2014,329445,2,1.5,830,1119,2,0,0,3,7,830,0,2005,0,98144,47.5828,-122.314,1480,3622,21,0,21,0,396.9216867,0.560810811,Small,1-2,0-2
207700050,10/15/2014,588000,5,3,3110,4464,2,0,0,3,8,3110,0,2007,0,98011,47.7719,-122.168,2450,4221,19,0,19,0,189.0675241,1.269387755,Average,2-3,4-6
8138870470,7/7/2014,494815,3,2.5,1910,2091,2,0,0,3,8,1910,0,2014,0,98029,47.5445,-122.013,1630,1546,12,0,12,0,259.065445,1.171779141,Average,2-3,2-4
7853370020,10/14/2014,591975,3,2.75,3230,5250,2,0,0,3,9,2680,550,2014,0,98065,47.5196,-121.878,2710,5250,12,1,12,0,183.2739938,1.191881919,Average,2-3,2-4
3304300380,1/8/2015,600000,5,2.75,3380,8179,2,0,0,3,9,3380,0,2011,0,98059,47.4827,-122.135,2840,8179,15,0,15,0,177.5147929,1.190140845,Average,2-3,4-6
3528960020,7/8/2014,673000,3,2.75,2830,3496,2,0,0,3,8,2830,0,2012,0,98029,47.5606,-122.011,2160,3501,14,0,14,0,237.8091873,1.310185185,Average,2-3,2-4
1853080840,2/11/2015,889950,5,3.5,3700,7055,2,0,0,3,9,3700,0,2014,0,98074,47.5929,-122.057,3170,6527,12,0,12,0,240.527027,1.167192429,Average,3+,4-6
7852130460,3/25/2015,500000,4,3,2520,4104,2,0,0,3,7,2520,0,2002,0,98065,47.5352,-121.88,2510,5015,24,0,24,0,198.4126984,1.003984064,Average,2-3,2-4
2768301357,10/1/2014,500000,3,2.25,1530,1396,2,0,0,3,8,1240,290,2007,0,98107,47.666,-122.367,1690,2500,19,1,19,0,326.7973856,0.905325444,Average,2-3,2-4
8562710250,5/5/2014,890000,4,4.25,4420,5750,2,0,0,3,10,3410,1010,2006,0,98027,47.5404,-122.073,4420,5750,20,1,20,0,201.3574661,1,Average,3+,2-4
6824100014,4/29/2015,437000,3,3,1460,1180,3,0,0,3,8,1460,0,2006,0,98117,47.6998,-122.367,1460,1224,20,0,20,0,299.3150685,1,Average,2-3,2-4
7905200061,9/5/2014,419700,3,2.25,1450,1486,2,0,0,3,8,1160,290,2006,0,98116,47.5694,-122.387,1370,1437,20,1,20,0,289.4482759,1.058394161,Average,2-3,2-4
3524039228,7/23/2014,394000,3,2,1160,3441,1,0,0,4,6,580,580,1930,0,98136,47.5314,-122.392,1160,4000,96,1,96,0,339.6551724,1,Average,1-2,2-4
2781240040,8/6/2014,342000,3,2,1640,4802,1,0,0,3,8,1640,0,2010,0,98038,47.3538,-122.021,1940,4802,16,0,16,0,208.5365854,0.845360825,Average,1-2,2-4
1222029064,6/26/2014,420000,3,1.75,1444,249126,1.5,0,0,3,7,1444,0,2008,0,98070,47.4104,-122.486,1760,224770,18,0,18,0,290.8587258,0.820454545,Average,1-2,2-4
9523100730,5/23/2014,580000,3,2.5,1620,1173,3,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505,18,1,18,0,358.0246914,1,Average,2-3,2-4
5649600464,3/27/2015,343000,2,1.5,1100,1228,2,0,0,3,7,900,200,2007,0,98118,47.5538,-122.282,1340,1380,19,1,19,0,311.8181818,0.820895522,Average,1-2,0-2
7548301050,4/2/2015,390000,2,1.5,1340,1402,2,0,0,3,8,1120,220,2008,0,98144,47.588,-122.304,1340,1213,18,1,18,0,291.0447761,1,Average,1-2,0-2
9542840450,8/11/2014,274000,3,1.5,1450,4694,2,0,0,3,7,1450,0,2011,0,98038,47.3654,-122.021,1870,4198,15,0,15,0,188.9655172,0.77540107,Small,1-2,2-4
126039467,1/14/2015,700000,4,2.5,3040,7200,2,0,0,3,9,3040,0,2008,0,98177,47.7747,-122.366,2360,8245,18,0,18,0,230.2631579,1.288135593,Average,2-3,2-4
7936000463,4/16/2015,838000,4,2.5,2560,7210,2,0,0,3,9,2560,0,2006,0,98136,47.5535,-122.395,2160,10439,20,0,20,0,327.34375,1.185185185,Average,2-3,2-4
3021059304,9/17/2014,300000,6,3,2744,9926,2,0,0,3,7,2744,0,2006,0,98002,47.2773,-122.216,2470,9926,20,0,20,0,109.3294461,1.110931174,Average,2-3,4-6
3362401758,9/3/2014,467000,3,2.25,1420,990,3,0,0,3,8,1420,0,2008,0,98103,47.6801,-122.348,1350,1415,18,0,18,0,328.8732394,1.051851852,Average,2-3,2-4
886000090,3/2/2015,395000,2,1,700,7457,1,0,0,3,6,700,0,1943,0,98108,47.5348,-122.295,1500,7130,83,0,83,0,564.2857143,0.466666667,Small,0-1,0-2
1196003740,9/24/2014,734000,5,4.25,4110,42755,2,0,2,3,10,2970,1140,2000,0,98023,47.3375,-122.337,2730,12750,26,1,26,0,178.5888078,1.505494505,Large,3+,4-6
5045700090,1/6/2015,480000,5,2.75,2670,4780,2,0,0,3,8,2670,0,2013,0,98059,47.4866,-122.155,2560,5380,13,0,13,0,179.7752809,1.04296875,Average,2-3,4-6
1604601801,2/17/2015,539000,3,2.75,2130,1400,2,0,0,3,9,1080,1050,2010,0,98118,47.5661,-122.29,1520,3132,16,1,16,0,253.0516432,1.401315789,Average,2-3,2-4
5057100090,5/5/2015,459950,5,2.75,3078,6371,2,0,0,3,9,3078,0,2014,0,98042,47.3587,-122.163,1979,19030,12,0,12,0,149.431449,1.555330975,Large,2-3,4-6
3869900146,10/30/2014,306500,2,1,840,892,2,0,0,3,7,840,0,2006,0,98136,47.5396,-122.387,1030,1007,20,0,20,0,364.8809524,0.815533981,Average,0-1,0-2
3862710180,3/26/2015,408474,3,2.5,1800,2731,2,0,0,3,8,1800,0,2014,0,98065,47.5342,-121.841,1800,3265,12,0,12,0,226.93,1,Average,2-3,2-4
1023059246,5/14/2014,437000,3,2.75,2580,5200,2,0,0,3,8,2580,0,2008,0,98059,47.496,-122.151,2700,5602,18,0,18,0,169.379845,0.955555556,Average,2-3,2-4
6056100150,6/23/2014,160797,3,1.5,1270,2356,2,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175,14,0,14,0,126.611811,0.852348993,Average,1-2,2-4
3342700464,1/7/2015,729000,4,3.5,3065,5440,3,0,0,3,9,3065,0,2014,0,98056,47.524,-122.2,2210,8400,12,0,12,0,237.8466558,1.386877828,Average,3+,2-4
3026059362,10/31/2014,499000,3,2.5,1861,1587,2,0,0,3,8,1578,283,2007,0,98034,47.7043,-122.209,2090,10454,19,1,19,0,268.1354111,0.890430622,Average,2-3,2-4
1327600150,10/16/2014,359950,4,2.75,2260,5705,2,0,0,3,8,2260,0,2014,0,98042,47.3726,-122.159,2260,5727,12,0,12,0,159.2699115,1,Average,2-3,2-4
2895730540,12/10/2014,929000,5,3.25,4150,7100,2,0,0,3,10,4150,0,2013,0,98074,47.6026,-122.06,3560,7214,13,0,13,0,223.8554217,1.165730337,Average,3+,4-6
2768200209,10/6/2014,529950,2,2.5,1500,1174,2,0,0,3,8,1140,360,2014,0,98107,47.6689,-122.363,1550,1519,12,1,12,0,353.3,0.967741935,Average,2-3,0-2
9268851380,4/3/2015,461000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068,14,1,14,0,284.5679012,1,Average,2-3,2-4
7625703007,10/14/2014,271115,2,1.5,830,1325,2,0,0,3,7,830,0,2005,0,98136,47.5472,-122.384,1310,1485,21,0,21,0,326.6445783,0.633587786,Small,1-2,0-2
7202280580,1/6/2015,653000,4,2.5,3120,5137,2,0,0,3,7,3120,0,2003,0,98053,47.6842,-122.04,2755,5137,23,0,23,0,209.2948718,1.132486388,Average,2-3,2-4
1972202187,10/24/2014,565000,3,2.5,1870,1058,3,0,0,3,8,1380,490,2007,0,98103,47.6512,-122.345,1440,1136,19,1,19,0,302.1390374,1.298611111,Average,2-3,2-4
2767600985,12/4/2014,529950,3,2.25,1240,1250,3,0,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,1250,12,0,12,0,427.3790323,0.843537415,Average,2-3,2-4
5631501202,3/26/2015,585000,4,2.5,2820,5612,2,0,0,3,9,2820,0,2007,0,98028,47.7477,-122.236,1620,14881,19,0,19,0,207.4468085,1.740740741,Large,2-3,2-4
1972200556,7/3/2014,609000,3,1.75,1630,1526,3,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1274,12,0,12,0,373.6196319,1.038216561,Average,1-2,2-4
301400930,6/18/2014,267000,3,2.25,1584,2800,2,0,0,3,7,1584,0,2012,0,98002,47.3454,-122.214,1584,2800,14,0,14,0,168.5606061,1,Average,2-3,2-4
9265880040,5/9/2014,557000,4,2.5,2840,4500,2,0,0,3,8,2840,0,2012,0,98028,47.7678,-122.237,2840,4939,14,0,14,0,196.1267606,1,Average,2-3,2-4
7853280610,11/17/2014,709950,4,3.25,3910,6293,2,0,0,3,9,3130,780,2006,0,98065,47.5389,-121.86,4410,6015,20,1,20,0,181.57289,0.886621315,Average,3+,2-4
1972200847,7/18/2014,625000,3,2.5,1730,1301,3,0,0,3,9,1730,0,2011,0,98103,47.653,-122.352,1330,1240,15,0,15,0,361.2716763,1.30075188,Average,2-3,2-4
8562790940,12/23/2014,599000,3,2.75,1840,2060,2,0,0,3,10,1700,140,2013,0,98027,47.53,-122.073,2590,2680,13,1,13,0,325.5434783,0.71042471,Small,2-3,2-4
1623089165,5/6/2015,920000,4,3.75,4030,503989,2,0,0,3,10,4030,0,2008,0,98045,47.4807,-121.795,2110,71874,18,0,18,0,228.2878412,1.909952607,Large,3+,2-4
6788200596,10/16/2014,1290000,4,3.5,3440,3800,3,0,0,3,9,3440,0,2014,0,98112,47.6408,-122.307,1760,3800,12,0,12,0,375,1.954545455,Large,3+,2-4
1760650610,3/30/2015,324500,4,2.5,2110,3825,2,0,0,3,7,2110,0,2012,0,98042,47.3602,-122.082,2110,3825,14,0,14,0,153.7914692,1,Average,2-3,2-4
7853360850,1/16/2015,471500,3,2.5,2430,5866,2,0,0,3,7,2430,0,2009,0,98065,47.5158,-121.871,2380,5866,17,0,17,0,194.0329218,1.021008403,Average,2-3,2-4
2526069092,8/8/2014,1020000,4,3.75,4690,207141,2,0,0,3,10,4030,660,2007,0,98019,47.7072,-121.983,2890,200527,19,1,19,0,217.4840085,1.62283737,Large,3+,2-4
2424059061,11/11/2014,998000,4,3.5,3500,43560,2,0,0,3,9,2850,650,2014,0,98006,47.5481,-122.103,3640,40545,12,1,12,0,285.1428571,0.961538462,Average,3+,2-4
7661600206,1/29/2015,262000,4,2.5,2070,8685,2,0,0,3,7,2070,0,2006,0,98188,47.4697,-122.267,2170,9715,20,0,20,0,126.5700483,0.953917051,Average,2-3,2-4
8149600065,4/1/2015,844000,4,3.5,3350,6350,2,0,2,3,8,2610,740,2009,0,98116,47.5602,-122.39,1820,6350,17,1,17,0,251.9402985,1.840659341,Large,3+,2-4
6666830120,6/24/2014,745641,4,2.5,2440,4850,2,0,0,3,8,2440,0,2013,0,98052,47.7043,-122.114,2970,5450,13,0,13,0,305.5905738,0.821548822,Average,2-3,2-4
3034200087,12/12/2014,659950,5,3,3010,7357,2,0,0,3,9,3010,0,2008,0,98133,47.7226,-122.33,2370,8050,18,0,18,0,219.2524917,1.270042194,Average,2-3,4-6
255450410,8/4/2014,339989,3,2.5,2060,4200,2,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.018,2370,4200,12,0,12,0,165.0432039,0.869198312,Average,2-3,2-4
3438501327,5/4/2015,352500,2,2.5,1570,2399,2,0,0,3,7,1180,390,2009,0,98106,47.5488,-122.364,1590,2306,17,1,17,0,224.522293,0.987421384,Average,2-3,0-2
9828702389,5/13/2014,525000,3,2.5,1580,1161,2,0,0,3,8,1010,570,2008,0,98112,47.6206,-122.299,1680,1177,18,1,18,0,332.278481,0.94047619,Average,2-3,2-4
8691440330,9/29/2014,1140000,5,3.5,4280,6530,2,0,3,3,10,4280,0,2014,0,98075,47.5941,-121.973,3960,6863,12,0,12,0,266.3551402,1.080808081,Average,3+,4-6
1085623740,8/12/2014,491000,5,3.5,2815,4900,2,0,0,3,9,2815,0,2011,0,98030,47.3424,-122.179,2798,4900,15,0,15,0,174.4227353,1.006075768,Average,3+,4-6
1424069110,7/18/2014,675000,4,2.5,2620,6114,2,0,0,3,9,2620,0,2011,0,98029,47.5603,-122.013,2620,5808,15,0,15,0,257.6335878,1,Average,2-3,2-4
993001914,1/6/2015,344000,3,2.25,1250,1033,3,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1150,19,0,19,0,275.2,1,Average,2-3,2-4
9211010220,11/4/2014,530000,4,2.5,3250,4500,2,0,0,3,8,3250,0,2008,0,98059,47.4944,-122.15,3030,4598,18,0,18,0,163.0769231,1.072607261,Average,2-3,2-4
2143701015,12/10/2014,290500,4,3.25,2510,7686,2,0,0,3,9,2510,0,2003,0,98055,47.4785,-122.228,2510,6732,23,0,23,0,115.7370518,1,Average,3+,2-4
6056111430,1/13/2015,335000,2,1.75,1270,1685,2,0,0,3,8,1270,0,2012,0,98108,47.5646,-122.295,1270,1843,14,0,14,0,263.7795276,1,Average,1-2,0-2
1925059254,5/7/2015,3000000,5,4,6670,16481,2,0,0,3,12,4960,1710,2007,0,98004,47.6409,-122.221,4800,16607,19,1,19,0,449.7751124,1.389583333,Average,3+,4-6
3278606200,9/19/2014,379000,3,2.5,1580,3075,2,0,0,3,8,1580,0,2013,0,98126,47.545,-122.368,1710,2934,13,0,13,0,239.8734177,0.923976608,Average,2-3,2-4
3126049501,7/17/2014,385000,3,1.5,1360,2030,3,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167,18,0,18,0,283.0882353,1,Average,1-2,2-4
4305600360,2/25/2015,500012,4,2.5,2400,9612,1,0,0,3,8,1230,1170,1962,2009,98059,47.4799,-122.127,2430,5539,64,1,17,1,208.3383333,0.987654321,Average,2-3,2-4
6632300212,5/5/2014,366750,3,3,1571,2017,3,0,0,3,8,1571,0,2008,0,98125,47.7338,-122.309,1520,1497,18,0,18,0,233.4500318,1.033552632,Average,2-3,2-4
1189000492,6/6/2014,405000,2,2,1405,1073,2,0,0,3,8,1140,265,2007,0,98122,47.612,-122.295,1405,3000,19,1,19,0,288.2562278,1,Average,1-2,0-2
3319500628,2/12/2015,356999,3,1.5,1010,1546,2,0,0,3,8,1010,0,1971,2014,98144,47.5998,-122.311,1010,1517,55,0,12,1,353.4643564,1,Average,1-2,2-4
2436700625,4/17/2015,590000,2,2.5,1450,1281,2,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281,20,1,20,0,406.8965517,1.006944444,Average,2-3,0-2
3679400474,11/4/2014,294000,3,1.75,1420,1361,2,0,0,3,7,960,460,2014,0,98108,47.5684,-122.314,1340,1343,12,1,12,0,207.0422535,1.059701493,Average,1-2,2-4
7203190110,4/26/2015,731500,4,2.5,2650,4644,2,0,0,3,8,2650,0,2013,0,98053,47.6945,-122.018,2640,5099,13,0,13,0,276.0377358,1.003787879,Average,2-3,2-4
1853080850,6/6/2014,837219,5,2.75,3030,7679,2,0,0,3,9,3030,0,2014,0,98074,47.593,-122.057,3080,6341,12,0,12,0,276.309901,0.983766234,Average,2-3,4-6
1125079111,4/15/2015,1600000,4,5.5,6530,871200,2,0,2,3,11,6530,0,2008,0,98014,47.664,-121.878,1280,858132,18,0,18,0,245.0229709,5.1015625,nan,3+,2-4
518500610,6/16/2014,798800,3,2.75,2670,3738,1,0,0,3,10,1720,950,2013,0,98056,47.5299,-122.203,2610,3734,13,1,13,0,299.17603,1.022988506,Average,2-3,2-4
293670040,10/8/2014,482500,2,2.5,1170,809,2,0,0,3,9,1170,0,2007,0,98103,47.6875,-122.339,1170,1121,19,0,19,0,412.3931624,1,Average,2-3,0-2
3303970100,3/6/2015,820000,4,2.5,3260,26772,2,0,0,3,9,3260,0,2007,0,98027,47.5115,-122.031,3260,14491,19,0,19,0,251.5337423,1,Average,2-3,2-4
3834000594,7/11/2014,319000,3,1.5,1480,1722,3,0,0,3,7,1480,0,2007,0,98125,47.728,-122.292,1480,5764,19,0,19,0,215.5405405,1,Average,1-2,2-4
3342100569,8/13/2014,950000,3,2.5,2700,6947,2,0,3,3,9,2700,0,2013,0,98056,47.5172,-122.208,2500,6947,13,0,13,0,351.8518519,1.08,Average,2-3,2-4
7237501380,5/7/2015,1270000,4,3.5,4640,13404,2,0,0,3,10,4640,0,2007,0,98059,47.531,-122.134,4690,13590,19,0,19,0,273.7068966,0.989339019,Average,3+,2-4
2325300093,7/7/2014,378000,3,2.5,1601,2491,3,0,0,3,7,1536,65,2007,0,98125,47.719,-122.317,1420,1156,19,1,19,0,236.102436,1.127464789,Average,2-3,2-4
9808100150,4/2/2015,3350000,5,3.75,5350,15360,1,0,1,3,11,3040,2310,2008,0,98004,47.648,-122.218,3740,15940,18,1,18,0,626.1682243,1.430481283,Average,3+,4-6
3332500085,10/27/2014,489950,3,2.5,2540,5237,2,0,0,3,8,2540,0,2011,0,98118,47.5492,-122.276,1800,4097,15,0,15,0,192.8937008,1.411111111,Average,2-3,2-4
3869900150,4/27/2015,345000,2,1.75,1030,1106,2,0,0,3,7,765,265,2006,0,98136,47.5397,-122.387,1030,1066,20,1,20,0,334.9514563,1,Average,1-2,0-2
2011400401,2/26/2015,510000,3,2.5,2730,7136,2,0,0,3,8,2730,0,2012,0,98198,47.3938,-122.321,2130,8932,14,0,14,0,186.8131868,1.281690141,Average,2-3,2-4
9578501030,7/29/2014,432500,4,2.5,3172,5033,2,0,0,3,8,3172,0,2014,0,98023,47.2961,-122.348,2704,5232,12,0,12,0,136.3493064,1.173076923,Average,2-3,2-4
8029770410,4/20/2015,650000,4,2.5,3160,8530,2,0,0,3,9,3160,0,2006,0,98059,47.5075,-122.148,3160,6460,20,0,20,0,205.6962025,1,Average,2-3,2-4
6639900242,10/3/2014,750000,4,2.5,2850,12429,2,0,0,3,9,2850,0,2008,0,98033,47.6915,-122.177,2540,12000,18,0,18,0,263.1578947,1.122047244,Average,2-3,2-4
2919700735,4/27/2015,870000,4,3.5,2780,3100,2,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.364,1740,3600,12,1,12,0,312.9496403,1.597701149,Large,3+,2-4
8691440410,12/15/2014,900000,4,3.5,3860,6543,2,0,0,3,10,3860,0,2014,0,98075,47.5934,-121.974,3760,6888,12,0,12,0,233.1606218,1.026595745,Average,3+,2-4
2902201301,12/16/2014,664950,2,1.75,1180,900,2,0,0,3,10,780,400,2014,0,98102,47.6395,-122.329,1380,3610,12,1,12,0,563.5169492,0.855072464,Average,1-2,0-2
291310150,6/2/2014,391000,3,2.25,1410,1290,2,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1490,1380,22,1,22,0,277.3049645,0.946308725,Average,2-3,2-4
323079101,1/23/2015,1800000,4,3.5,6370,205603,2,0,0,3,12,6370,0,2008,0,98027,47.5016,-121.905,1490,33580,18,0,18,0,282.5745683,4.275167785,nan,3+,2-4
5057100110,5/14/2015,479349,5,3,3223,6371,2,0,0,3,9,3223,0,2014,0,98042,47.3584,-122.163,1979,9008,12,0,12,0,148.727583,1.628600303,Large,2-3,4-6
9268850940,12/23/2014,661000,4,3.25,2600,2074,2,0,0,3,8,2150,450,2011,0,98027,47.5402,-122.028,2510,2074,15,1,15,0,254.2307692,1.035856574,Average,3+,2-4
993000315,10/2/2014,379000,3,3.25,1380,1234,3,0,0,3,8,1380,0,2006,0,98103,47.6935,-122.342,1370,1282,20,0,20,0,274.6376812,1.00729927,Average,3+,2-4
9268851800,5/5/2014,415000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2010,0,98027,47.5401,-122.027,1620,1299,16,1,16,0,256.1728395,1,Average,2-3,2-4
4310702837,12/1/2014,375000,3,3.25,1370,1227,3,0,0,3,8,1370,0,2007,0,98103,47.6964,-122.341,1370,1236,19,0,19,0,273.7226277,1,Average,3+,2-4
4310703083,5/23/2014,355000,3,2,1220,1186,3,0,0,3,8,1220,0,2007,0,98103,47.6972,-122.341,1280,1251,19,0,19,0,290.9836066,0.953125,Average,1-2,2-4
1890000166,9/5/2014,540000,3,2.5,1280,1889,3,0,0,3,8,1280,0,2009,0,98105,47.6619,-122.324,1450,1889,17,0,17,0,421.875,0.882758621,Average,2-3,2-4
7904700146,7/24/2014,290000,2,1.5,770,850,2,0,0,3,7,770,0,2006,0,98116,47.5644,-122.388,1350,915,20,0,20,0,376.6233766,0.57037037,Small,1-2,0-2
1931300308,5/20/2014,500000,3,2.5,1210,1200,3,0,0,3,8,1210,0,2008,0,98103,47.6543,-122.345,1210,1200,18,0,18,0,413.2231405,1,Average,2-3,2-4
8091670730,9/2/2014,416000,4,2.5,2890,6322,2,0,0,3,8,2890,0,2011,0,98038,47.3494,-122.044,2380,5738,15,0,15,0,143.9446367,1.214285714,Average,2-3,2-4
3278612370,8/11/2014,349900,3,2.5,1580,2765,2,0,0,3,8,1580,0,2011,0,98126,47.5444,-122.369,1580,1820,15,0,15,0,221.4556962,1,Average,2-3,2-4
7600065,6/5/2014,465000,3,2.25,1530,1245,2,0,0,3,9,1050,480,2014,0,98122,47.6018,-122.297,1530,2307,12,1,12,0,303.9215686,1,Average,2-3,2-4
3630200900,6/30/2014,950000,4,2.5,3670,7680,2.5,0,0,3,10,3670,0,2007,0,98029,47.5401,-121.993,3130,6112,19,0,19,0,258.8555858,1.172523962,Average,2-3,2-4
3278611450,3/26/2015,496800,4,2.25,1850,2340,2.5,0,0,3,8,1850,0,2014,0,98126,47.543,-122.372,1850,2340,12,0,12,0,268.5405405,1,Average,2-3,2-4
2026049184,3/20/2015,680000,4,2.5,2440,6581,2,0,0,3,8,2440,0,2014,0,98133,47.7321,-122.334,1480,7432,12,0,12,0,278.6885246,1.648648649,Large,2-3,2-4
9103000455,4/24/2015,920000,4,3.25,2190,4265,2,0,0,3,9,1540,650,2015,0,98122,47.6178,-122.29,1730,4265,11,1,11,0,420.0913242,1.265895954,Average,3+,2-4
8691440220,2/2/2015,1290000,5,4,4360,8030,2,0,0,3,10,4360,0,2015,0,98075,47.5923,-121.973,3570,6185,11,0,11,0,295.8715596,1.221288515,Average,3+,4-6
7202300540,7/1/2014,825000,4,2.75,3990,6637,2,0,0,3,9,3990,0,2003,0,98053,47.6835,-122.045,3500,7074,23,0,23,0,206.7669173,1.14,Average,2-3,2-4
1453601038,10/2/2014,292000,3,2.5,1270,1283,3,0,0,3,7,1270,0,2007,0,98125,47.7209,-122.291,1270,1512,19,0,19,0,229.9212598,1,Average,2-3,2-4
9211010330,4/9/2015,576000,4,2.5,3340,6924,2,0,0,3,8,3340,0,2009,0,98059,47.495,-122.149,3030,6119,17,0,17,0,172.4550898,1.102310231,Average,2-3,2-4
1972201773,3/13/2015,670000,2,2,1500,761,3,0,3,3,8,1500,0,2008,0,98103,47.6522,-122.346,1360,1527,18,0,18,0,446.6666667,1.102941176,Average,1-2,0-2
7974200948,5/20/2014,953007,4,3.5,3120,5086,2,0,0,3,9,2480,640,2008,0,98115,47.6762,-122.288,1880,5092,18,1,18,0,305.4509615,1.659574468,Large,3+,2-4
2700200040,2/23/2015,399000,4,2.5,2480,4334,2,0,0,3,8,2480,0,2012,0,98038,47.3826,-122.036,2480,5632,14,0,14,0,160.8870968,1,Average,2-3,2-4
7625702264,4/27/2015,399000,2,2,1110,1155,3,0,0,3,7,980,130,2008,0,98136,47.5496,-122.388,1110,1089,18,1,18,0,359.4594595,1,Average,1-2,0-2
2428100100,11/17/2014,847093,4,2.75,2760,5670,2,0,0,3,10,2760,0,2014,0,98075,47.5819,-122.047,2760,6600,12,0,12,0,306.9177536,1,Average,2-3,2-4
1176001123,2/6/2015,599950,3,2.5,1510,1493,3,0,0,3,8,1510,0,2014,0,98107,47.669,-122.402,1530,1357,12,0,12,0,397.3178808,0.986928105,Average,2-3,2-4
3052700472,8/13/2014,499000,3,2.5,1460,1614,2,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402,19,1,19,0,341.7808219,1.057971014,Average,2-3,2-4
